,time,player,wood,food,gold,stone,vils,mils
14921,373000,TheHeleeee,3916,4289,3170,3618,22,7
14925,373100,TheHeleeee,3917,4290,3171,3619,22,7
14929,373200,TheHeleeee,3918,4291,3172,3620,22,7
14933,373300,TheHeleeee,3919,4292,3173,3621,22,7
14937,373400,TheHeleeee,3920,4294,3173,3621,22,7
14941,373500,TheHeleeee,3921,4295,3174,3622,22,7
14945,373600,TheHeleeee,3922,4296,3175,3623,22,7
14949,373700,TheHeleeee,3923,4297,3176,3624,22,7
14953,373800,TheHeleeee,3924,4298,3177,3625,22,7
14957,373900,TheHeleeee,3925,4299,3178,3626,22,7
14961,374000,TheHeleeee,3927,4300,3179,3627,22,7
14965,374100,TheHeleeee,3928,4302,3179,3628,22,7
14969,374200,TheHeleeee,3929,4303,3180,3629,22,7
14973,374300,TheHeleeee,3930,4304,3181,3630,22,7
14977,374400,TheHeleeee,3931,4305,3182,3631,22,7
14981,374500,TheHeleeee,3932,4306,3183,3632,22,7
14985,374600,TheHeleeee,3933,4307,3184,3633,22,7
14989,374700,TheHeleeee,3934,4309,3184,3634,22,7
14993,374800,TheHeleeee,3935,4310,3185,3635,22,7
14997,374900,TheHeleeee,3936,4311,3186,3636,22,7
15001,375000,TheHeleeee,3937,4312,3187,3637,22,7
15005,375100,TheHeleeee,3938,4313,3188,3638,22,7
15009,375200,TheHeleeee,3939,4314,3189,3639,22,7
15013,375300,TheHeleeee,3940,4315,3190,3640,22,7
15017,375400,TheHeleeee,3941,4317,3190,3641,22,7
15021,375500,TheHeleeee,3942,4318,3191,3642,22,7
15025,375600,TheHeleeee,3943,4319,3192,3643,22,7
15029,375700,TheHeleeee,3944,4320,3193,3644,22,7
15033,375800,TheHeleeee,3945,4321,3194,3645,22,7
15037,375900,TheHeleeee,3946,4322,3195,3646,22,7
15041,376000,TheHeleeee,3948,4323,3196,3647,22,7
15045,376100,TheHeleeee,3949,4325,3196,3648,22,7
15049,376200,TheHeleeee,3950,4326,3197,3649,22,7
15053,376300,TheHeleeee,3951,4327,3198,3650,22,7
15057,376400,TheHeleeee,3952,4328,3199,3651,22,7
15061,376500,TheHeleeee,3953,4329,3200,3652,22,7
15065,376600,TheHeleeee,3954,4330,3201,3653,22,7
15069,376700,TheHeleeee,3955,4332,3201,3653,22,7
15073,376800,TheHeleeee,3956,4333,3202,3654,22,7
15077,376900,TheHeleeee,3957,4334,3203,3655,22,7
15081,377000,TheHeleeee,3958,4335,3204,3656,22,7
15085,377100,TheHeleeee,3959,4336,3205,3657,22,7
15089,377200,TheHeleeee,3960,4337,3206,3658,22,7
15093,377300,TheHeleeee,3961,4338,3207,3659,22,7
15097,377400,TheHeleeee,3962,4340,3207,3660,22,7
15101,377500,TheHeleeee,3963,4341,3208,3661,22,7
15105,377600,TheHeleeee,3964,4342,3209,3662,22,7
15109,377700,TheHeleeee,3965,4343,3210,3663,22,7
15113,377800,TheHeleeee,3966,4344,3211,3664,22,7
15117,377900,TheHeleeee,3967,4345,3212,3665,22,7
15121,378000,TheHeleeee,3969,4346,3213,3666,22,7
15125,378100,TheHeleeee,3970,4348,3213,3667,22,7
15129,378200,TheHeleeee,3971,4349,3214,3668,22,7
15133,378300,TheHeleeee,3972,4350,3215,3669,22,7
15137,378400,TheHeleeee,3973,4351,3216,3670,22,7
15141,378500,TheHeleeee,3974,4352,3217,3671,22,7
15145,378600,TheHeleeee,3975,4353,3218,3672,22,7
15149,378700,TheHeleeee,3976,4355,3218,3673,22,7
15153,378800,TheHeleeee,3977,4356,3219,3674,22,7
15157,378900,TheHeleeee,3978,4357,3220,3675,22,7
15161,379000,TheHeleeee,3979,4358,3221,3676,22,7
15165,379100,TheHeleeee,3980,4359,3222,3677,22,7
15169,379200,TheHeleeee,3981,4360,3223,3678,22,7
15173,379300,TheHeleeee,3982,4361,3224,3679,22,7
15177,379400,TheHeleeee,3983,4363,3224,3680,22,7
15181,379500,TheHeleeee,3984,4364,3225,3681,22,7
15185,379600,TheHeleeee,3985,4365,3226,3682,22,7
15189,379700,TheHeleeee,3986,4366,3227,3683,22,7
15193,379800,TheHeleeee,3987,4367,3228,3684,22,7
15197,379900,TheHeleeee,3988,4368,3229,3685,22,7
15201,380000,TheHeleeee,3990,4369,3230,3686,22,7
15205,380100,TheHeleeee,3991,4371,3230,3686,22,7
15209,380200,TheHeleeee,3992,4372,3231,3687,22,7
15213,380300,TheHeleeee,3993,4373,3232,3688,22,7
15217,380400,TheHeleeee,3994,4374,3233,3689,22,7
15221,380500,TheHeleeee,3995,4375,3234,3690,22,7
15225,380600,TheHeleeee,3996,4376,3235,3691,22,7
15229,380700,TheHeleeee,3997,4378,3235,3692,22,7
15233,380800,TheHeleeee,3998,4379,3236,3693,22,7
15237,380900,TheHeleeee,3999,4380,3237,3694,22,7
15241,381000,TheHeleeee,4000,4381,3238,3695,22,7
15245,381100,TheHeleeee,4001,4382,3239,3696,22,7
15249,381200,TheHeleeee,4002,4383,3240,3697,22,7
15253,381300,TheHeleeee,4003,4384,3241,3698,22,7
15257,381400,TheHeleeee,4004,4386,3241,3699,22,7
15261,381500,TheHeleeee,4005,4387,3242,3700,22,7
15265,381600,TheHeleeee,4006,4388,3243,3701,22,7
15269,381700,TheHeleeee,4007,4389,3244,3702,22,7
15273,381800,TheHeleeee,4008,4390,3245,3703,22,7
15277,381900,TheHeleeee,4009,4391,3246,3704,22,7
15281,382000,TheHeleeee,4011,4392,3247,3705,22,7
15285,382100,TheHeleeee,4012,4394,3247,3706,22,7
15289,382200,TheHeleeee,4013,4395,3248,3707,22,7
15293,382300,TheHeleeee,4014,4396,3249,3708,22,7
15297,382400,TheHeleeee,4015,4397,3250,3709,22,7
15301,382500,TheHeleeee,4016,4398,3251,3710,22,7
15305,382600,TheHeleeee,4017,4399,3252,3711,22,7
15309,382700,TheHeleeee,4018,4401,3252,3712,22,7
15313,382800,TheHeleeee,4019,4402,3253,3713,22,7
15317,382900,TheHeleeee,4020,4403,3254,3714,22,7
15321,383000,TheHeleeee,4021,4404,3255,3715,22,7
15325,383100,TheHeleeee,4022,4405,3256,3716,22,7
15329,383200,TheHeleeee,4023,4406,3257,3717,22,7
15333,383300,TheHeleeee,4024,4407,3258,3718,22,7
15337,383400,TheHeleeee,4025,4409,3258,3718,23,7
15341,383500,TheHeleeee,4026,4410,3259,3719,23,7
15345,383600,TheHeleeee,4027,4411,3260,3720,23,7
15349,383700,TheHeleeee,4028,4412,3261,3721,23,7
15353,383800,TheHeleeee,4029,4413,3262,3722,23,7
15357,383900,TheHeleeee,4030,4414,3263,3723,23,7
15361,384000,TheHeleeee,4032,4415,3264,3724,23,7
15365,384100,TheHeleeee,4033,4417,3264,3725,23,7
15369,384200,TheHeleeee,4034,4418,3265,3726,23,7
15373,384300,TheHeleeee,4035,4419,3266,3727,23,7
15377,384400,TheHeleeee,4036,4420,3267,3728,23,7
15381,384500,TheHeleeee,4037,4421,3268,3729,23,7
15385,384600,TheHeleeee,4038,4422,3269,3730,23,7
15389,384700,TheHeleeee,4039,4424,3269,3731,23,7
15393,384800,TheHeleeee,4040,4425,3270,3732,23,7
15397,384900,TheHeleeee,4041,4426,3271,3733,23,7
15401,385000,TheHeleeee,4042,4427,3272,3734,23,7
15405,385100,TheHeleeee,4043,4428,3273,3735,23,7
15409,385200,TheHeleeee,4044,4429,3274,3736,23,7
15413,385300,TheHeleeee,4045,4430,3275,3737,23,7
15417,385400,TheHeleeee,4046,4432,3275,3738,23,7
15421,385500,TheHeleeee,4047,4433,3276,3739,23,7
15425,385600,TheHeleeee,4048,4434,3277,3740,23,7
15429,385700,TheHeleeee,4049,4435,3278,3741,23,7
15433,385800,TheHeleeee,4050,4436,3279,3742,23,7
15437,385900,TheHeleeee,4051,4437,3280,3743,23,7
15441,386000,TheHeleeee,4053,4438,3281,3744,23,7
15445,386100,TheHeleeee,4054,4440,3281,3745,23,7
15449,386200,TheHeleeee,4055,4441,3282,3746,23,7
15453,386300,TheHeleeee,4056,4442,3283,3747,23,7
15457,386400,TheHeleeee,4057,4443,3284,3748,23,7
15461,386500,TheHeleeee,4058,4444,3285,3749,23,7
15465,386600,TheHeleeee,4059,4445,3286,3750,23,7
15469,386700,TheHeleeee,4060,4447,3286,3750,23,7
15473,386800,TheHeleeee,4061,4448,3287,3751,23,7
15477,386900,TheHeleeee,4062,4449,3288,3752,23,7
15481,387000,TheHeleeee,4063,4450,3289,3753,23,7
15485,387100,TheHeleeee,4064,4451,3290,3754,23,7
15489,387200,TheHeleeee,4065,4452,3291,3755,23,7
15493,387300,TheHeleeee,4066,4453,3292,3756,23,7
15497,387400,TheHeleeee,4067,4455,3292,3757,23,7
15501,387500,TheHeleeee,4068,4456,3293,3758,23,7
15505,387600,TheHeleeee,4069,4457,3294,3759,23,7
15509,387700,TheHeleeee,4070,4458,3295,3760,23,7
15513,387800,TheHeleeee,4071,4459,3296,3761,23,7
15517,387900,TheHeleeee,4072,4460,3297,3762,23,7
15521,388000,TheHeleeee,4074,4461,3298,3763,23,7
15525,388100,TheHeleeee,4075,4463,3298,3764,23,7
15529,388200,TheHeleeee,4076,4464,3299,3765,23,7
15533,388300,TheHeleeee,4077,4465,3300,3766,23,7
15537,388400,TheHeleeee,4078,4466,3301,3767,23,7
15541,388500,TheHeleeee,4079,4467,3302,3768,23,7
15545,388600,TheHeleeee,4080,4468,3303,3769,23,7
15549,388700,TheHeleeee,4081,4470,3303,3770,23,7
15553,388800,TheHeleeee,4082,4471,3304,3771,23,7
15557,388900,TheHeleeee,4083,4472,3305,3772,23,7
15561,389000,TheHeleeee,4084,4473,3306,3773,23,7
15565,389100,TheHeleeee,4085,4474,3307,3774,23,7
15569,389200,TheHeleeee,4086,4475,3308,3775,23,7
15573,389300,TheHeleeee,4087,4476,3309,3776,23,7
15577,389400,TheHeleeee,4088,4478,3309,3777,23,7
15581,389500,TheHeleeee,4089,4479,3310,3778,23,7
15585,389600,TheHeleeee,4090,4480,3311,3779,23,7
15589,389700,TheHeleeee,4091,4481,3312,3780,23,7
15593,389800,TheHeleeee,4092,4482,3313,3781,23,7
15597,389900,TheHeleeee,4093,4483,3314,3782,23,7
15601,390000,TheHeleeee,4095,4484,3315,3783,23,7
15605,390100,TheHeleeee,4096,4486,3315,3783,23,7
15609,390200,TheHeleeee,4097,4487,3316,3784,23,7
15613,390300,TheHeleeee,4098,4488,3317,3785,23,7
15617,390400,TheHeleeee,4099,4489,3318,3786,23,7
15621,390500,TheHeleeee,4100,4490,3319,3787,23,7
15625,390600,TheHeleeee,4101,4491,3320,3788,23,7
15629,390700,TheHeleeee,4102,4493,3320,3789,23,7
15633,390800,TheHeleeee,4103,4494,3321,3790,23,7
15637,390900,TheHeleeee,4104,4495,3322,3791,23,7
15641,391000,TheHeleeee,4105,4496,3323,3792,23,7
15645,391100,TheHeleeee,4106,4497,3324,3793,23,7
15649,391200,TheHeleeee,4107,4498,3325,3794,23,7
15653,391300,TheHeleeee,4108,4499,3326,3795,23,7
15657,391400,TheHeleeee,4109,4501,3326,3796,23,7
15661,391500,TheHeleeee,4110,4502,3327,3797,23,7
15665,391600,TheHeleeee,4111,4503,3328,3798,23,7
15669,391700,TheHeleeee,4112,4504,3329,3799,23,7
15673,391800,TheHeleeee,4113,4505,3330,3800,23,7
15677,391900,TheHeleeee,4114,4506,3331,3801,23,7
15681,392000,TheHeleeee,4116,4507,3332,3802,23,7
15685,392100,TheHeleeee,4117,4509,3332,3803,23,7
15689,392200,TheHeleeee,4118,4510,3333,3804,23,7
15693,392300,TheHeleeee,4119,4511,3334,3805,23,7
15697,392400,TheHeleeee,4120,4512,3335,3806,23,7
15701,392500,TheHeleeee,4121,4513,3336,3807,23,7
15705,392600,TheHeleeee,4122,4514,3337,3808,23,7
15709,392700,TheHeleeee,4123,4516,3337,3809,23,7
15713,392800,TheHeleeee,4124,4517,3338,3810,23,7
15717,392900,TheHeleeee,4125,4518,3339,3811,23,7
15721,393000,TheHeleeee,4126,4519,3340,3812,23,7
15725,393100,TheHeleeee,4127,4520,3341,3813,23,7
15729,393200,TheHeleeee,4128,4521,3342,3814,23,7
15733,393300,TheHeleeee,4129,4522,3343,3815,23,7
15737,393400,TheHeleeee,4130,4524,3343,3815,23,7
15741,393500,TheHeleeee,4131,4525,3344,3816,23,7
15745,393600,TheHeleeee,4132,4526,3345,3817,23,7
15749,393700,TheHeleeee,4133,4527,3346,3818,23,7
15753,393800,TheHeleeee,4134,4528,3347,3819,23,7
15757,393900,TheHeleeee,4135,4529,3348,3820,23,7
15761,394000,TheHeleeee,4137,4530,3349,3821,23,7
15765,394100,TheHeleeee,4138,4532,3349,3822,23,7
15769,394200,TheHeleeee,4139,4533,3350,3823,23,7
15773,394300,TheHeleeee,4140,4534,3351,3824,23,7
15777,394400,TheHeleeee,4141,4535,3352,3825,23,7
15781,394500,TheHeleeee,4142,4536,3353,3826,23,7
15785,394600,TheHeleeee,4143,4537,3354,3827,23,7
15789,394700,TheHeleeee,4144,4539,3354,3828,23,7
15793,394800,TheHeleeee,4145,4540,3355,3829,23,7
15797,394900,TheHeleeee,4146,4541,3356,3830,23,7
15801,395000,TheHeleeee,4147,4542,3357,3831,23,7
15805,395100,TheHeleeee,4148,4543,3358,3832,23,7
15809,395200,TheHeleeee,4149,4544,3359,3833,23,7
15813,395300,TheHeleeee,4150,4545,3360,3834,23,7
15817,395400,TheHeleeee,4151,4547,3360,3835,23,7
15821,395500,TheHeleeee,4152,4548,3361,3836,23,7
15825,395600,TheHeleeee,4153,4549,3362,3837,23,7
15829,395700,TheHeleeee,4154,4550,3363,3838,23,7
15833,395800,TheHeleeee,4155,4551,3364,3839,23,7
15837,395900,TheHeleeee,4156,4552,3365,3840,23,7
15841,396000,TheHeleeee,4158,4553,3366,3841,23,7
15845,396100,TheHeleeee,4159,4555,3366,3842,23,7
15849,396200,TheHeleeee,4160,4556,3367,3843,23,7
15853,396300,TheHeleeee,4161,4557,3368,3844,23,7
15857,396400,TheHeleeee,4162,4558,3369,3845,23,7
15861,396500,TheHeleeee,4163,4559,3370,3846,23,7
15865,396600,TheHeleeee,4164,4560,3371,3847,23,7
15869,396700,TheHeleeee,4165,4562,3371,3847,23,7
15873,396800,TheHeleeee,4166,4563,3372,3848,23,7
15877,396900,TheHeleeee,4167,4564,3373,3849,23,7
15881,397000,TheHeleeee,4168,4565,3374,3850,23,7
15885,397100,TheHeleeee,4169,4566,3375,3851,23,7
15889,397200,TheHeleeee,4170,4567,3376,3852,23,7
15893,397300,TheHeleeee,4171,4568,3377,3853,23,7
15897,397400,TheHeleeee,4172,4570,3377,3854,23,7
15901,397500,TheHeleeee,4173,4571,3378,3855,23,7
15905,397600,TheHeleeee,4174,4572,3379,3856,23,7
15909,397700,TheHeleeee,4175,4573,3380,3857,23,7
15913,397800,TheHeleeee,4176,4574,3381,3858,23,7
15917,397900,TheHeleeee,4177,4575,3382,3859,23,7
15921,398000,TheHeleeee,4179,4576,3383,3860,23,7
15925,398100,TheHeleeee,4180,4578,3383,3861,23,7
15929,398200,TheHeleeee,4181,4579,3384,3862,23,7
15933,398300,TheHeleeee,4182,4580,3385,3863,23,7
15937,398400,TheHeleeee,4183,4581,3386,3864,23,7
15941,398500,TheHeleeee,4184,4582,3387,3865,23,7
15945,398600,TheHeleeee,4185,4583,3388,3866,23,7
15949,398700,TheHeleeee,4186,4585,3388,3867,23,7
15953,398800,TheHeleeee,4187,4586,3389,3868,23,7
15957,398900,TheHeleeee,4188,4587,3390,3869,23,7
15961,399000,TheHeleeee,4189,4588,3391,3870,23,7
15965,399100,TheHeleeee,4190,4589,3392,3871,23,7
15969,399200,TheHeleeee,4191,4590,3393,3872,23,7
15973,399300,TheHeleeee,4192,4591,3394,3873,23,7
15977,399400,TheHeleeee,4193,4593,3394,3874,23,7
15981,399500,TheHeleeee,4194,4594,3395,3875,23,7
15985,399600,TheHeleeee,4195,4595,3396,3876,23,7
15989,399700,TheHeleeee,4196,4596,3397,3877,23,7
15993,399800,TheHeleeee,4197,4597,3398,3878,23,7
15997,399900,TheHeleeee,4198,4598,3399,3879,23,7
16001,400000,TheHeleeee,4200,4599,3400,3880,24,8
16005,400100,TheHeleeee,4201,4601,3400,3880,24,8
16009,400200,TheHeleeee,4202,4602,3401,3881,24,8
16013,400300,TheHeleeee,4203,4603,3402,3882,24,8
16017,400400,TheHeleeee,4204,4604,3403,3883,24,8
16021,400500,TheHeleeee,4205,4605,3404,3884,24,8
16025,400600,TheHeleeee,4206,4606,3405,3885,24,8
16029,400700,TheHeleeee,4207,4608,3405,3886,24,8
16033,400800,TheHeleeee,4208,4609,3406,3887,24,8
16037,400900,TheHeleeee,4209,4610,3407,3888,24,8
16041,401000,TheHeleeee,4210,4611,3408,3889,24,8
16045,401100,TheHeleeee,4211,4612,3409,3890,24,8
16049,401200,TheHeleeee,4212,4613,3410,3891,24,8
16053,401300,TheHeleeee,4213,4614,3411,3892,24,8
16057,401400,TheHeleeee,4214,4616,3411,3893,24,8
16061,401500,TheHeleeee,4215,4617,3412,3894,24,8
16065,401600,TheHeleeee,4216,4618,3413,3895,24,8
16069,401700,TheHeleeee,4217,4619,3414,3896,24,8
16073,401800,TheHeleeee,4218,4620,3415,3897,24,8
16077,401900,TheHeleeee,4219,4621,3416,3898,24,8
16081,402000,TheHeleeee,4221,4622,3417,3899,24,8
16085,402100,TheHeleeee,4222,4624,3417,3900,24,8
16089,402200,TheHeleeee,4223,4625,3418,3901,24,8
16093,402300,TheHeleeee,4224,4626,3419,3902,24,8
16097,402400,TheHeleeee,4225,4627,3420,3903,24,8
16101,402500,TheHeleeee,4226,4628,3421,3904,24,8
16105,402600,TheHeleeee,4227,4629,3422,3905,24,8
16109,402700,TheHeleeee,4228,4631,3422,3906,24,8
16113,402800,TheHeleeee,4229,4632,3423,3907,24,8
16117,402900,TheHeleeee,4230,4633,3424,3908,24,8
16121,403000,TheHeleeee,4231,4634,3425,3909,24,8
16125,403100,TheHeleeee,4232,4635,3426,3910,24,8
16129,403200,TheHeleeee,4233,4636,3427,3911,24,8
16133,403300,TheHeleeee,4234,4637,3428,3912,24,8
16137,403400,TheHeleeee,4235,4639,3428,3912,24,8
16141,403500,TheHeleeee,4236,4640,3429,3913,24,8
16145,403600,TheHeleeee,4237,4641,3430,3914,24,8
16149,403700,TheHeleeee,4238,4642,3431,3915,24,8
16153,403800,TheHeleeee,4239,4643,3432,3916,24,8
16157,403900,TheHeleeee,4240,4644,3433,3917,24,8
16161,404000,TheHeleeee,4242,4645,3434,3918,24,8
16165,404100,TheHeleeee,4243,4647,3434,3919,24,8
16169,404200,TheHeleeee,4244,4648,3435,3920,24,8
16173,404300,TheHeleeee,4245,4649,3436,3921,24,8
16177,404400,TheHeleeee,4246,4650,3437,3922,24,8
16181,404500,TheHeleeee,4247,4651,3438,3923,24,8
16185,404600,TheHeleeee,4248,4652,3439,3924,24,8
16189,404700,TheHeleeee,4249,4654,3439,3925,24,8
16193,404800,TheHeleeee,4250,4655,3440,3926,24,8
16197,404900,TheHeleeee,4251,4656,3441,3927,24,8
16201,405000,TheHeleeee,4252,4657,3442,3928,24,8
16205,405100,TheHeleeee,4253,4658,3443,3929,24,8
16209,405200,TheHeleeee,4254,4659,3444,3930,24,8
16213,405300,TheHeleeee,4255,4660,3445,3931,24,8
16217,405400,TheHeleeee,4256,4662,3445,3932,24,8
16221,405500,TheHeleeee,4257,4663,3446,3933,24,8
16225,405600,TheHeleeee,4258,4664,3447,3934,24,8
16229,405700,TheHeleeee,4259,4665,3448,3935,24,8
16233,405800,TheHeleeee,4260,4666,3449,3936,24,8
16237,405900,TheHeleeee,4261,4667,3450,3937,24,8
16241,406000,TheHeleeee,4263,4668,3451,3938,24,8
16245,406100,TheHeleeee,4264,4670,3451,3939,24,8
16249,406200,TheHeleeee,4265,4671,3452,3940,24,8
16253,406300,TheHeleeee,4266,4672,3453,3941,24,8
16257,406400,TheHeleeee,4267,4673,3454,3942,24,8
16261,406500,TheHeleeee,4268,4674,3455,3943,24,8
16265,406600,TheHeleeee,4269,4675,3456,3944,24,8
16269,406700,TheHeleeee,4270,4677,3456,3944,24,8
16273,406800,TheHeleeee,4271,4678,3457,3945,24,8
16277,406900,TheHeleeee,4272,4679,3458,3946,24,8
16281,407000,TheHeleeee,4273,4680,3459,3947,24,8
16285,407100,TheHeleeee,4274,4681,3460,3948,24,8
16289,407200,TheHeleeee,4275,4682,3461,3949,24,8
16293,407300,TheHeleeee,4276,4683,3462,3950,24,8
16297,407400,TheHeleeee,4277,4685,3462,3951,24,8
16301,407500,TheHeleeee,4278,4686,3463,3952,24,8
16305,407600,TheHeleeee,4279,4687,3464,3953,24,8
16309,407700,TheHeleeee,4280,4688,3465,3954,24,8
16313,407800,TheHeleeee,4281,4689,3466,3955,24,8
16317,407900,TheHeleeee,4282,4690,3467,3956,24,8
16321,408000,TheHeleeee,4284,4691,3468,3957,24,8
16325,408100,TheHeleeee,4285,4693,3468,3958,24,8
16329,408200,TheHeleeee,4286,4694,3469,3959,24,8
16333,408300,TheHeleeee,4287,4695,3470,3960,24,8
16337,408400,TheHeleeee,4288,4696,3471,3961,24,8
16341,408500,TheHeleeee,4289,4697,3472,3962,24,8
16345,408600,TheHeleeee,4290,4698,3473,3963,24,8
16349,408700,TheHeleeee,4291,4700,3473,3964,24,8
16353,408800,TheHeleeee,4292,4701,3474,3965,24,8
16357,408900,TheHeleeee,4293,4702,3475,3966,24,8
16361,409000,TheHeleeee,4294,4703,3476,3967,24,8
16365,409100,TheHeleeee,4295,4704,3477,3968,24,8
16369,409200,TheHeleeee,4296,4705,3478,3969,24,8
16373,409300,TheHeleeee,4297,4706,3479,3970,24,8
16377,409400,TheHeleeee,4298,4708,3479,3971,24,8
16381,409500,TheHeleeee,4299,4709,3480,3972,24,8
16385,409600,TheHeleeee,4300,4710,3481,3973,24,8
16389,409700,TheHeleeee,4301,4711,3482,3974,24,8
16393,409800,TheHeleeee,4302,4712,3483,3975,24,8
16397,409900,TheHeleeee,4303,4713,3484,3976,24,8
16401,410000,TheHeleeee,4305,4714,3485,3977,24,8
16405,410100,TheHeleeee,4306,4716,3485,3977,24,8
16409,410200,TheHeleeee,4307,4717,3486,3978,24,8
16413,410300,TheHeleeee,4308,4718,3487,3979,24,8
16417,410400,TheHeleeee,4309,4719,3488,3980,24,8
16421,410500,TheHeleeee,4310,4720,3489,3981,24,8
16425,410600,TheHeleeee,4311,4721,3490,3982,24,8
16429,410700,TheHeleeee,4312,4723,3490,3983,24,8
16433,410800,TheHeleeee,4313,4724,3491,3984,24,8
16437,410900,TheHeleeee,4314,4725,3492,3985,24,8
16441,411000,TheHeleeee,4315,4726,3493,3986,24,8
16445,411100,TheHeleeee,4316,4727,3494,3987,24,8
16449,411200,TheHeleeee,4317,4728,3495,3988,24,8
16453,411300,TheHeleeee,4318,4729,3496,3989,24,8
16457,411400,TheHeleeee,4319,4731,3496,3990,24,8
16461,411500,TheHeleeee,4320,4732,3497,3991,24,8
16465,411600,TheHeleeee,4321,4733,3498,3992,24,8
16469,411700,TheHeleeee,4322,4734,3499,3993,24,8
16473,411800,TheHeleeee,4323,4735,3500,3994,24,8
16477,411900,TheHeleeee,4324,4736,3501,3995,24,8
16481,412000,TheHeleeee,4326,4737,3502,3996,24,8
16485,412100,TheHeleeee,4327,4739,3502,3997,24,8
16489,412200,TheHeleeee,4328,4740,3503,3998,24,8
16493,412300,TheHeleeee,4329,4741,3504,3999,24,8
16497,412400,TheHeleeee,4330,4742,3505,4000,24,8
16501,412500,TheHeleeee,4331,4743,3506,4001,24,8
16505,412600,TheHeleeee,4332,4744,3507,4002,24,8
16509,412700,TheHeleeee,4333,4746,3507,4003,24,8
16513,412800,TheHeleeee,4334,4747,3508,4004,24,8
16517,412900,TheHeleeee,4335,4748,3509,4005,24,8
16521,413000,TheHeleeee,4336,4749,3510,4006,24,8
16525,413100,TheHeleeee,4337,4750,3511,4007,24,8
16529,413200,TheHeleeee,4338,4751,3512,4008,24,8
16533,413300,TheHeleeee,4339,4752,3513,4009,24,8
16537,413400,TheHeleeee,4340,4754,3513,4009,24,8
16541,413500,TheHeleeee,4341,4755,3514,4010,24,8
16545,413600,TheHeleeee,4342,4756,3515,4011,24,8
16549,413700,TheHeleeee,4343,4757,3516,4012,24,8
16553,413800,TheHeleeee,4344,4758,3517,4013,24,8
16557,413900,TheHeleeee,4345,4759,3518,4014,24,8
16561,414000,TheHeleeee,4347,4760,3519,4015,24,8
16565,414100,TheHeleeee,4348,4762,3519,4016,24,8
16569,414200,TheHeleeee,4349,4763,3520,4017,24,8
16573,414300,TheHeleeee,4350,4764,3521,4018,24,8
16577,414400,TheHeleeee,4351,4765,3522,4019,24,8
16581,414500,TheHeleeee,4352,4766,3523,4020,24,8
16585,414600,TheHeleeee,4353,4767,3524,4021,24,8
16589,414700,TheHeleeee,4354,4769,3524,4022,24,8
16593,414800,TheHeleeee,4355,4770,3525,4023,24,8
16597,414900,TheHeleeee,4356,4771,3526,4024,24,8
16601,415000,TheHeleeee,4357,4772,3527,4025,24,8
16605,415100,TheHeleeee,4358,4773,3528,4026,24,8
16609,415200,TheHeleeee,4359,4774,3529,4027,24,8
16613,415300,TheHeleeee,4360,4775,3530,4028,24,8
16617,415400,TheHeleeee,4361,4777,3530,4029,24,8
16621,415500,TheHeleeee,4362,4778,3531,4030,24,8
16625,415600,TheHeleeee,4363,4779,3532,4031,24,8
16629,415700,TheHeleeee,4364,4780,3533,4032,24,8
16633,415800,TheHeleeee,4365,4781,3534,4033,24,8
16637,415900,TheHeleeee,4366,4782,3535,4034,24,8
16641,416000,TheHeleeee,4368,4783,3536,4035,24,8
16645,416100,TheHeleeee,4369,4785,3536,4036,24,8
16649,416200,TheHeleeee,4370,4786,3537,4037,24,8
16653,416300,TheHeleeee,4371,4787,3538,4038,24,8
16657,416400,TheHeleeee,4372,4788,3539,4039,24,8
16661,416500,TheHeleeee,4373,4789,3540,4040,24,8
16665,416600,TheHeleeee,4374,4790,3541,4041,24,8
16669,416700,TheHeleeee,4375,4792,3541,4041,25,8
16673,416800,TheHeleeee,4376,4793,3542,4042,25,8
16677,416900,TheHeleeee,4377,4794,3543,4043,25,8
16681,417000,TheHeleeee,4378,4795,3544,4044,25,8
16685,417100,TheHeleeee,4379,4796,3545,4045,25,8
16689,417200,TheHeleeee,4380,4797,3546,4046,25,8
16693,417300,TheHeleeee,4381,4798,3547,4047,25,8
16697,417400,TheHeleeee,4382,4800,3547,4048,25,8
16701,417500,TheHeleeee,4383,4801,3548,4049,25,8
16705,417600,TheHeleeee,4384,4802,3549,4050,25,8
16709,417700,TheHeleeee,4385,4803,3550,4051,25,8
16713,417800,TheHeleeee,4386,4804,3551,4052,25,8
16717,417900,TheHeleeee,4387,4805,3552,4053,25,8
16721,418000,TheHeleeee,4389,4806,3553,4054,25,8
16725,418100,TheHeleeee,4390,4808,3553,4055,25,8
16729,418200,TheHeleeee,4391,4809,3554,4056,25,8
16733,418300,TheHeleeee,4392,4810,3555,4057,25,8
16737,418400,TheHeleeee,4393,4811,3556,4058,25,8
16741,418500,TheHeleeee,4394,4812,3557,4059,25,8
16745,418600,TheHeleeee,4395,4813,3558,4060,25,8
16749,418700,TheHeleeee,4396,4815,3558,4061,25,8
16753,418800,TheHeleeee,4397,4816,3559,4062,25,8
16757,418900,TheHeleeee,4398,4817,3560,4063,25,8
16761,419000,TheHeleeee,4399,4818,3561,4064,25,8
16765,419100,TheHeleeee,4400,4819,3562,4065,25,8
16769,419200,TheHeleeee,4401,4820,3563,4066,25,8
16773,419300,TheHeleeee,4402,4821,3564,4067,25,8
16777,419400,TheHeleeee,4403,4823,3564,4068,25,8
